transaction_id,customer_id,date,amount,merchant,category,country,is_international,card_type,currency,flagged,year_month,amount_usd,is_outlier
TXN013573,2505,2024-03-19,72.56,Williams LLC,Utilities,USA,False,Visa,USD,False,2024-03,72.56,False
TXN013574,1602,2024-05-20,121.62,Williams-Ray,Health,Vietnam,False,MasterCard,VND,False,2024-05,0.0,False
TXN013575,1566,2024-05-29,44.85,Delgado Inc,Unknown,UK,True,Visa,GBP,False,2024-05,58.31,False
TXN013576,1946,2024-04-03,47.91,Wood-Ramos,Clothing,USA,False,AmEx,USD,False,2024-04,47.91,False
TXN013577,2605,2024-01-17,13.91,Lowe and Sons,Electronics,USA,False,MasterCard,USD,False,2024-01,13.91,False
TXN013578,2470,2024-05-01,9.27,"Estrada, Ford and Mcdonald",Health,Germany,False,MasterCard,EUR,False,2024-05,10.2,False
TXN013579,1077,2024-05-02,30.06,Turner Inc,Dining,Germany,False,AmEx,EUR,False,2024-05,33.07,False
TXN013580,1458,2024-01-08,40.5,Stuart Ltd,Travel,Japan,False,MasterCard,JPY,False,2024-01,0.28,False
TXN013581,1480,2024-03-04,380.05,"Gutierrez, Valenzuela and Walker",Unknown,India,False,Visa,INR,False,2024-03,4.56,False
TXN013582,1985,2024-05-08,168.25,Bell Group,Health,India,False,AmEx,INR,False,2024-05,2.02,False
TXN013584,1718,2024-01-25,545.59,"Oliver, Williams and Collins",Clothing,Germany,False,Visa,EUR,False,2024-01,600.15,True
TXN013585,1635,2024-03-15,77.73,"Munoz, Coffey and Massey",Groceries,Vietnam,True,MasterCard,VND,False,2024-03,0.0,False
TXN013586,2261,2024-01-17,6.56,Frazier-Thompson,Travel,Vietnam,False,AmEx,VND,False,2024-01,0.0,False
TXN013587,1445,2024-03-02,2.57,Barton and Sons,Health,UK,False,AmEx,GBP,False,2024-03,3.34,False
TXN013588,1353,2024-04-15,83.89,Vaughan-Torres,Health,Germany,False,AmEx,EUR,False,2024-04,92.28,False
TXN013589,1381,2024-05-05,82.12,Davidson Ltd,Dining,UK,True,AmEx,GBP,False,2024-05,106.76,False
TXN013590,2328,2023-12-19,208.2,Gregory-Smith,Utilities,USA,False,AmEx,USD,False,2023-12,208.2,True
TXN013591,2414,2024-04-12,8.14,"Martin, Torres and Lopez",Clothing,Vietnam,False,MasterCard,VND,False,2024-04,0.0,False
TXN013592,1675,2024-03-09,32.45,"Clay, Brown and Douglas",Electronics,India,False,MasterCard,INR,False,2024-03,0.39,False
TXN013593,2759,2024-03-02,99.23,Lopez-Terry,Electronics,UK,False,Visa,GBP,False,2024-03,129.0,False
TXN013594,2512,2024-05-06,466.52,"Gray, Cole and Cruz",Clothing,Germany,False,AmEx,EUR,False,2024-05,513.17,True
TXN013595,2303,2024-01-22,85.56,Jackson-Clark,Entertainment,Germany,False,MasterCard,EUR,False,2024-01,94.12,False
TXN013596,1138,2024-03-27,29.71,Thomas Inc,Utilities,Singapore,False,AmEx,SGD,False,2024-03,21.99,False
TXN013597,2048,2023-12-30,143.59,"Jackson, Bush and Hawkins",Dining,Vietnam,False,AmEx,VND,False,2023-12,0.01,False
TXN013598,1635,2024-05-16,41.05,York-Newman,Health,Taiwan,False,MasterCard,TWD,False,2024-05,1.31,False
TXN013599,1963,2024-01-08,12.7,Moreno-Fox,Clothing,India,False,MasterCard,INR,False,2024-01,0.15,False
TXN013600,2329,2024-01-29,3.35,Lamb Group,Health,India,False,AmEx,INR,False,2024-01,0.04,False
TXN013601,1779,2023-12-28,0.75,Gonzalez-Hernandez,Travel,Vietnam,False,Visa,VND,False,2023-12,0.0,False
TXN013602,2879,2024-04-27,20.35,"Jones, Noble and Hammond",Travel,Japan,False,AmEx,JPY,False,2024-04,0.14,False
TXN013603,2334,2024-02-24,77.73,Peterson-Fowler,Travel,India,False,Visa,INR,False,2024-02,0.93,False
TXN013604,1223,2024-03-11,65.3,Thompson LLC,Dining,India,False,AmEx,INR,False,2024-03,0.78,False
TXN013605,1707,2024-02-19,43.08,Blair-Torres,Entertainment,Japan,False,AmEx,JPY,False,2024-02,0.3,False
TXN013606,2517,2024-03-07,1632.24,Benton-Yoder,Electronics,Germany,False,MasterCard,EUR,True,2024-03,1795.46,True
TXN013607,2422,2023-12-28,57.87,"Sandoval, Mendez and Ware",Utilities,Singapore,True,MasterCard,SGD,False,2023-12,42.82,False
TXN013608,1068,2024-02-17,231.06,Hamilton Group,Travel,Germany,False,MasterCard,EUR,False,2024-02,254.17,True
TXN013609,1290,2024-02-16,205.35,Flynn-Stokes,Utilities,India,False,AmEx,INR,False,2024-02,2.46,False
TXN013610,1703,2024-02-28,39.48,Price LLC,Unknown,Japan,True,Visa,JPY,False,2024-02,0.28,False
TXN013611,1091,2024-01-03,211.05,"Wilcox, Spencer and Alexander",Groceries,Vietnam,False,AmEx,VND,False,2024-01,0.01,False
TXN013612,2170,2024-05-06,402.47,Anderson-Burns,Groceries,Germany,False,AmEx,EUR,False,2024-05,442.72,True
TXN013613,2061,2024-01-04,344.62,"Caldwell, Rogers and Vazquez",Travel,Japan,False,MasterCard,JPY,False,2024-01,2.41,False
TXN013614,2483,2024-02-23,45.48,Burns-Fischer,Entertainment,India,False,MasterCard,INR,False,2024-02,0.55,False
TXN013616,2044,2024-04-09,35.78,Payne-Reed,Unknown,USA,False,AmEx,USD,False,2024-04,35.78,False
TXN013617,1477,2024-04-13,123.07,Friedman-Dawson,Unknown,India,False,MasterCard,INR,False,2024-04,1.48,False
TXN013618,2541,2024-04-16,94.67,Maldonado-Vasquez,Dining,Germany,True,MasterCard,EUR,False,2024-04,104.14,False
TXN013619,2133,2024-03-18,75.45,"Gibbs, Coleman and Mckinney",Unknown,Vietnam,False,AmEx,VND,False,2024-03,0.0,False
TXN013620,2135,2024-03-17,43.97,Johnston-Banks,Clothing,India,False,Visa,INR,False,2024-03,0.53,False
TXN013621,2761,2024-05-25,129.68,Barr-Gibson,Unknown,Japan,False,Visa,JPY,False,2024-05,0.91,False
TXN013622,1086,2024-01-24,26.76,Hendricks-Wilson,Health,USA,False,Visa,USD,False,2024-01,26.76,False
TXN013623,1718,2024-01-20,6.16,Hines Ltd,Health,Singapore,False,MasterCard,SGD,False,2024-01,4.56,False
TXN013624,2322,2024-02-10,17.1,"Lewis, Richardson and Aguilar",Unknown,India,False,Visa,INR,False,2024-02,0.21,False
TXN013625,2089,2023-12-12,249.69,Hayes Ltd,Health,India,False,MasterCard,INR,False,2023-12,3.0,False
TXN013626,2673,2024-05-12,157.22,"Stark, Miller and Robinson",Groceries,Japan,False,MasterCard,JPY,False,2024-05,1.1,False
TXN013627,2975,2024-02-17,53.34,Mclaughlin Ltd,Dining,Germany,False,AmEx,EUR,False,2024-02,58.67,False
TXN013628,1400,2024-05-04,23.47,Walker-Collins,Groceries,India,False,AmEx,INR,False,2024-05,0.28,False
TXN013629,1251,2024-02-15,56.09,Barrett Ltd,Clothing,USA,True,AmEx,USD,False,2024-02,56.09,False
TXN013630,1455,2024-03-26,5.63,Fletcher-Thompson,Entertainment,USA,False,AmEx,USD,False,2024-03,5.63,False
TXN013631,1775,2024-04-13,31.56,"Mcdonald, Newman and Melton",Electronics,India,False,AmEx,INR,False,2024-04,0.38,False
TXN013632,2442,2024-01-11,0.12,Hansen and Sons,Dining,India,True,AmEx,INR,False,2024-01,0.0,False
TXN013633,1047,2023-12-06,0.19,Scott-Moore,Utilities,Vietnam,False,AmEx,VND,False,2023-12,0.0,False
TXN013634,1749,2024-01-30,18.54,Robinson-Valencia,Utilities,Japan,False,MasterCard,JPY,False,2024-01,0.13,False
TXN013635,2353,2024-01-10,123.23,Macias Group,Health,Taiwan,False,MasterCard,TWD,False,2024-01,3.94,False
TXN013636,2484,2024-04-07,12.12,Brooks Group,Health,Singapore,False,MasterCard,SGD,False,2024-04,8.97,False
TXN013637,1331,2024-05-30,237.25,"Miller, Osborn and Schultz",Dining,India,True,AmEx,INR,False,2024-05,2.85,False
TXN013638,2374,2023-12-05,82.99,"Rasmussen, Hall and Mcdaniel",Electronics,Singapore,False,MasterCard,SGD,False,2023-12,61.41,False
TXN013639,2567,2023-12-25,82.88,Weber PLC,Health,India,False,Visa,INR,False,2023-12,0.99,False
TXN013640,1398,2023-12-26,37.56,"Valdez, Price and Dixon",Dining,Singapore,False,MasterCard,SGD,False,2023-12,27.79,False
TXN013641,1445,2024-01-23,216.54,Underwood-Kelley,Unknown,Vietnam,False,AmEx,VND,False,2024-01,0.01,False
TXN013642,1286,2023-12-06,93.65,Melendez-Cook,Unknown,Japan,False,MasterCard,JPY,False,2023-12,0.66,False
TXN013643,1985,2024-02-28,48.95,Glenn LLC,Clothing,Singapore,True,AmEx,SGD,False,2024-02,36.22,False
TXN013644,2842,2024-04-12,91.87,Robinson Ltd,Dining,India,False,AmEx,INR,False,2024-04,1.1,False
TXN013645,1086,2024-03-02,50.53,"Carlson, Garcia and Hart",Clothing,Vietnam,False,MasterCard,VND,False,2024-03,0.0,False
TXN013646,1052,2024-05-05,3654.36,Tate LLC,Electronics,UK,False,MasterCard,GBP,True,2024-05,4750.67,True
TXN013647,1553,2024-01-05,90.27,Carney-Hawkins,Groceries,USA,False,AmEx,USD,False,2024-01,90.27,False
TXN013648,2323,2023-12-21,38.83,Branch LLC,Unknown,Japan,False,AmEx,JPY,False,2023-12,0.27,False
TXN013649,1288,2024-02-22,58.9,"Mckee, Johnson and Andrews",Health,Singapore,False,MasterCard,SGD,False,2024-02,43.59,False
TXN013650,1509,2024-05-17,76.31,Lynch-Griffin,Electronics,UK,False,MasterCard,GBP,False,2024-05,99.2,False
TXN013651,1142,2024-04-16,74.66,"Martinez, Reed and Moore",Travel,Taiwan,False,AmEx,TWD,False,2024-04,2.39,False
TXN013652,2028,2023-12-29,13.09,"Woods, Smith and Lee",Entertainment,Japan,False,Visa,JPY,False,2023-12,0.09,False
TXN013653,1003,2023-12-04,193.83,Williams Group,Utilities,Germany,False,AmEx,EUR,False,2023-12,213.21,True
TXN013654,2661,2024-01-06,11.11,Rodgers-Hendricks,Travel,Germany,False,AmEx,EUR,False,2024-01,12.22,False
TXN013655,2079,2024-03-10,49.78,Miller-Johnson,Health,India,False,MasterCard,INR,False,2024-03,0.6,False
TXN013656,2256,2023-12-27,211.57,Simmons-Alexander,Health,Taiwan,False,AmEx,TWD,False,2023-12,6.77,False
TXN013657,1603,2024-04-12,138.75,Wagner-Hall,Health,India,False,AmEx,INR,False,2024-04,1.66,False
TXN013658,2296,2023-12-17,126.81,Gonzales-Rosales,Dining,Japan,False,Visa,JPY,False,2023-12,0.89,False
TXN013659,2212,2024-04-01,224.79,"Brooks, Mooney and Romero",Dining,USA,False,AmEx,USD,False,2024-04,224.79,True
TXN013660,1638,2024-05-04,14.43,Moon-Atkins,Dining,India,False,AmEx,INR,False,2024-05,0.17,False
TXN013661,1060,2024-01-06,169.6,"Willis, Alvarez and Gonzalez",Unknown,Singapore,False,MasterCard,SGD,False,2024-01,125.5,False
TXN013662,2916,2024-02-13,38.27,"Rogers, Franklin and Randolph",Travel,UK,False,Visa,GBP,False,2024-02,49.75,False
TXN013663,2657,2024-02-03,17.56,Welch-Nguyen,Groceries,Taiwan,False,AmEx,TWD,False,2024-02,0.56,False
TXN013664,1563,2024-05-10,307.8,"Baker, Cox and Black",Travel,USA,True,MasterCard,USD,False,2024-05,307.8,True
TXN013665,2834,2024-04-18,141.89,Shaw LLC,Travel,India,True,MasterCard,INR,False,2024-04,1.7,False
TXN013666,2271,2024-05-31,20.48,Mercado-Garcia,Groceries,Singapore,False,AmEx,SGD,False,2024-05,15.16,False
TXN013667,2812,2024-02-09,77.54,Smith Inc,Entertainment,Vietnam,False,AmEx,VND,False,2024-02,0.0,False
TXN013668,1074,2024-04-25,98.01,Larson-Harris,Electronics,Taiwan,True,MasterCard,TWD,False,2024-04,3.14,False
TXN013669,2624,2024-04-25,834.84,Mullen-Williams,Health,Japan,False,AmEx,JPY,False,2024-04,5.84,False
TXN013670,1704,2023-12-01,4.05,Nicholson-Wood,Travel,Japan,False,MasterCard,JPY,False,2023-12,0.03,False
TXN013671,2711,2024-02-21,328.45,"Peterson, Garner and Brennan",Unknown,UK,False,MasterCard,GBP,False,2024-02,426.98,True
TXN013673,2615,2024-04-03,11.35,Watkins PLC,Unknown,USA,False,AmEx,USD,False,2024-04,11.35,False
TXN013674,2744,2024-03-26,23.11,Lawson-Henry,Entertainment,UK,False,AmEx,GBP,False,2024-03,30.04,False
TXN013675,2602,2024-03-14,93.13,Richards-Gibbs,Electronics,Vietnam,True,AmEx,VND,False,2024-03,0.0,False
TXN013677,1076,2024-02-15,38.4,Carpenter Inc,Dining,Taiwan,False,AmEx,TWD,False,2024-02,1.23,False
TXN013678,2481,2024-05-10,76.1,Terrell-Phillips,Travel,Germany,False,AmEx,EUR,False,2024-05,83.71,False
TXN013679,1325,2024-03-11,163.5,Clark and Sons,Dining,UK,False,Visa,GBP,False,2024-03,212.55,True
TXN013680,2831,2024-03-14,25.4,Miller-Hart,Health,Japan,False,MasterCard,JPY,False,2024-03,0.18,False
TXN013681,1820,2024-01-07,4.37,"Sanders, Turner and Preston",Unknown,Vietnam,False,MasterCard,VND,False,2024-01,0.0,False
TXN013682,2827,2024-03-05,10.32,Hodge-Garrison,Groceries,Vietnam,False,AmEx,VND,False,2024-03,0.0,False
TXN013683,1583,2023-12-27,102.36,Jackson and Sons,Health,India,False,Visa,INR,False,2023-12,1.23,False
TXN013684,1404,2024-03-02,64.87,Eaton-Smith,Dining,USA,True,AmEx,USD,False,2024-03,64.87,False
TXN013685,1731,2024-02-28,13.31,Williams PLC,Groceries,Vietnam,False,AmEx,VND,False,2024-02,0.0,False
TXN013686,2435,2023-12-12,147.58,"Morris, Adams and Le",Travel,Germany,False,Visa,EUR,False,2023-12,162.34,True
TXN013687,2097,2024-03-21,41.86,Ashley-Murphy,Groceries,UK,False,AmEx,GBP,False,2024-03,54.42,False
TXN013688,1568,2023-12-10,155.98,King Inc,Dining,USA,False,AmEx,USD,False,2023-12,155.98,False
TXN013689,2406,2024-02-28,33.53,"Conrad, Garcia and Nichols",Utilities,Vietnam,False,AmEx,VND,False,2024-02,0.0,False
TXN013690,1589,2024-01-04,28.77,"Lawson, Lopez and Lopez",Groceries,India,False,AmEx,INR,False,2024-01,0.35,False
TXN013691,2670,2024-02-27,47.18,Anderson-Murphy,Travel,UK,True,Visa,GBP,False,2024-02,61.33,False
TXN013692,1019,2024-05-18,10.89,"Thompson, Cook and Rodriguez",Clothing,Japan,False,AmEx,JPY,False,2024-05,0.08,False
TXN013693,1407,2024-01-31,64.16,Herman PLC,Utilities,Japan,False,MasterCard,JPY,False,2024-01,0.45,False
TXN013694,1217,2024-03-01,127.91,Young-Davis,Clothing,Vietnam,False,AmEx,VND,False,2024-03,0.01,False
TXN013695,1155,2024-05-11,148.83,"Best, Keller and Cortez",Unknown,USA,False,AmEx,USD,False,2024-05,148.83,False
TXN013696,1499,2024-05-13,365.99,"Gardner, Wilson and Long",Electronics,Vietnam,True,MasterCard,VND,False,2024-05,0.02,False
TXN013697,2115,2024-02-10,58.19,"Ortiz, Burnett and Murphy",Entertainment,Vietnam,False,MasterCard,VND,False,2024-02,0.0,False
TXN013698,1389,2024-01-24,85.23,Stafford Group,Health,Taiwan,False,Visa,TWD,False,2024-01,2.73,False
TXN013699,2718,2023-12-25,28.82,Anderson-Zavala,Dining,UK,True,AmEx,GBP,False,2023-12,37.47,False
TXN013700,2682,2024-03-16,42.47,Chang PLC,Clothing,Vietnam,False,AmEx,VND,False,2024-03,0.0,False
TXN013701,1150,2024-02-27,8.11,Tapia-Thompson,Groceries,Germany,False,AmEx,EUR,False,2024-02,8.92,False
TXN013702,1368,2024-02-22,49.39,"Sexton, Soto and Steele",Travel,Germany,False,MasterCard,EUR,False,2024-02,54.33,False
TXN013703,1245,2024-03-09,144.21,Jordan LLC,Entertainment,Japan,False,AmEx,JPY,False,2024-03,1.01,False
TXN013704,1196,2024-01-10,115.06,Hale and Sons,Electronics,Singapore,False,MasterCard,SGD,False,2024-01,85.14,False
TXN013705,2666,2024-04-29,53.43,Morris-Wilson,Groceries,Japan,False,MasterCard,JPY,False,2024-04,0.37,False
TXN013706,2287,2024-01-22,130.26,"Mcdaniel, Martin and Williams",Unknown,USA,True,MasterCard,USD,False,2024-01,130.26,False
TXN013707,2414,2024-05-07,65.15,Thompson and Sons,Clothing,Germany,False,MasterCard,EUR,False,2024-05,71.67,False
TXN013708,1988,2024-04-28,133.62,Arnold LLC,Health,Germany,False,Visa,EUR,False,2024-04,146.98,False
TXN013709,1569,2023-12-24,114.16,Becker Ltd,Dining,UK,False,MasterCard,GBP,False,2023-12,148.41,False
TXN013710,2434,2024-04-16,295.61,Wilson Group,Travel,Vietnam,False,MasterCard,VND,False,2024-04,0.01,False
TXN013711,2269,2023-12-18,40.18,Brown-Monroe,Electronics,UK,False,MasterCard,GBP,False,2023-12,52.23,False
TXN013712,2702,2023-12-30,21.35,White Group,Groceries,USA,False,AmEx,USD,False,2023-12,21.35,False
TXN013714,1486,2024-04-18,44.52,"Mitchell, Collins and Lawrence",Electronics,India,False,AmEx,INR,False,2024-04,0.53,False
TXN013715,2873,2024-05-10,14.86,"Carlson, Rogers and Jackson",Electronics,UK,False,Visa,GBP,False,2024-05,19.32,False
TXN013716,1244,2024-04-18,7.7,Brown-Higgins,Travel,Taiwan,False,MasterCard,TWD,False,2024-04,0.25,False
TXN013717,1040,2024-05-11,2.34,Chen-Robertson,Clothing,Vietnam,False,AmEx,VND,False,2024-05,0.0,False
TXN013719,2273,2024-02-09,45.82,Love LLC,Groceries,Germany,True,MasterCard,EUR,False,2024-02,50.4,False
TXN013720,2321,2024-05-10,70.5,Gentry Group,Entertainment,UK,False,AmEx,GBP,False,2024-05,91.65,False
TXN013721,1866,2024-03-15,318.69,Bishop-Madden,Entertainment,Vietnam,False,AmEx,VND,False,2024-03,0.01,False
TXN013722,2838,2024-03-22,55.22,French-Todd,Health,India,False,MasterCard,INR,False,2024-03,0.66,False
TXN013723,2574,2023-12-05,10.8,Mccarty Ltd,Clothing,Germany,False,MasterCard,EUR,False,2023-12,11.88,False
TXN013724,2094,2023-12-21,11.39,"Ramirez, Martinez and Mills",Travel,Germany,False,AmEx,EUR,False,2023-12,12.53,False
TXN013725,2786,2023-12-15,32.03,"Franklin, Pugh and Hogan",Travel,Japan,False,AmEx,JPY,False,2023-12,0.22,False
TXN013727,2172,2024-03-26,37.63,Baker Inc,Dining,India,False,AmEx,INR,False,2024-03,0.45,False
TXN013728,2865,2023-12-06,32.51,Wolf-Williams,Electronics,USA,False,MasterCard,USD,False,2023-12,32.51,False
TXN013729,1076,2024-04-09,162.69,Graves-Clark,Electronics,India,False,MasterCard,INR,False,2024-04,1.95,False
TXN013730,1735,2024-03-05,20.82,Schmidt Ltd,Health,Japan,False,MasterCard,JPY,False,2024-03,0.15,False
TXN013731,1007,2024-05-21,196.01,Brown PLC,Travel,India,False,AmEx,INR,False,2024-05,2.35,False
TXN013732,1574,2024-04-14,247.47,Anderson-Tucker,Health,Germany,False,MasterCard,EUR,False,2024-04,272.22,True
TXN013733,1236,2024-04-06,35.68,"Allen, Roberts and Jones",Clothing,Japan,False,Visa,JPY,False,2024-04,0.25,False
TXN013734,2135,2023-12-15,51.32,"Tran, Castillo and Martinez",Dining,Vietnam,False,MasterCard,VND,False,2023-12,0.0,False
TXN013735,2629,2023-12-29,4.0,"Lopez, Brown and Mcintosh",Groceries,Singapore,False,MasterCard,SGD,False,2023-12,2.96,False
TXN013736,2284,2024-03-26,56.14,"Perez, Wallace and Williams",Dining,Japan,False,AmEx,JPY,False,2024-03,0.39,False
TXN013737,2943,2024-03-27,385.37,Martin-Crawford,Groceries,UK,True,Visa,GBP,False,2024-03,500.98,True
TXN013738,2205,2024-01-26,34.25,"Villa, York and Carrillo",Groceries,Vietnam,False,AmEx,VND,False,2024-01,0.0,False
TXN013739,2872,2024-04-09,13.28,"Williams, Mitchell and Watson",Travel,Singapore,False,MasterCard,SGD,False,2024-04,9.83,False
TXN013740,2917,2024-04-05,67.23,Gonzalez-Washington,Clothing,Taiwan,False,MasterCard,TWD,False,2024-04,2.15,False
TXN013741,1308,2024-01-04,414.12,Wheeler-Smith,Groceries,Japan,False,AmEx,JPY,False,2024-01,2.9,False
TXN013742,2775,2024-03-23,47.34,Curry LLC,Electronics,Vietnam,False,Visa,VND,False,2024-03,0.0,False
TXN013743,1296,2024-05-06,64.92,Rivera PLC,Groceries,Vietnam,False,AmEx,VND,False,2024-05,0.0,False
TXN013744,2077,2023-12-05,35.8,Wallace-Lucas,Utilities,Japan,False,MasterCard,JPY,False,2023-12,0.25,False
TXN013745,1122,2024-02-01,267.41,"Warren, Vasquez and Brown",Electronics,USA,False,MasterCard,USD,False,2024-02,267.41,True
TXN013746,2047,2024-04-24,22.92,Juarez-Smith,Groceries,Vietnam,False,MasterCard,VND,False,2024-04,0.0,False
TXN013747,1975,2024-02-04,125.14,Moore-Martin,Travel,UK,False,MasterCard,GBP,False,2024-02,162.68,True
TXN013748,1212,2023-12-09,15.85,Williams Group,Travel,India,False,Visa,INR,False,2023-12,0.19,False
TXN013749,2965,2024-05-05,64.87,Wright Ltd,Groceries,Taiwan,False,AmEx,TWD,False,2024-05,2.08,False
TXN013750,1308,2024-05-24,6.76,Anderson-West,Utilities,Germany,False,AmEx,EUR,False,2024-05,7.44,False
TXN013751,2663,2024-02-01,181.89,Jensen Ltd,Travel,India,True,AmEx,INR,False,2024-02,2.18,False
TXN013752,2987,2024-01-08,51.16,Cooper-Park,Electronics,USA,True,MasterCard,USD,False,2024-01,51.16,False
TXN013754,2473,2024-05-11,98.59,Hull-Jordan,Electronics,Germany,True,MasterCard,EUR,False,2024-05,108.45,False
TXN013755,2420,2024-03-08,67.4,"Heath, Sandoval and Robbins",Clothing,Taiwan,False,MasterCard,TWD,False,2024-03,2.16,False
TXN013756,2209,2024-05-22,51.98,Juarez-Chavez,Groceries,Taiwan,True,MasterCard,TWD,False,2024-05,1.66,False
TXN013757,2314,2024-05-29,92.84,Nguyen Inc,Dining,India,False,AmEx,INR,False,2024-05,1.11,False
TXN013758,2481,2024-03-27,85.68,Pittman PLC,Unknown,Japan,True,AmEx,JPY,False,2024-03,0.6,False
TXN013759,2791,2024-01-01,35.83,"Wiley, Flores and Brown",Clothing,India,False,MasterCard,INR,False,2024-01,0.43,False
TXN013760,1628,2024-05-06,62.81,"Blake, Hernandez and Singleton",Groceries,Taiwan,False,MasterCard,TWD,False,2024-05,2.01,False
TXN013761,1760,2024-02-09,35.07,"Strong, Bell and Beasley",Travel,India,True,Visa,INR,False,2024-02,0.42,False
TXN013762,2858,2024-01-26,42.93,Payne and Sons,Electronics,Vietnam,False,MasterCard,VND,False,2024-01,0.0,False
TXN013763,1047,2024-03-17,7.26,"Hayden, Turner and Hernandez",Dining,USA,False,Visa,USD,False,2024-03,7.26,False
TXN013764,2393,2024-01-29,19.87,Vance-Cordova,Electronics,Germany,False,AmEx,EUR,False,2024-01,21.86,False
TXN013765,1934,2024-02-13,137.35,Walters and Sons,Groceries,Vietnam,False,AmEx,VND,False,2024-02,0.01,False
TXN013766,2386,2024-05-21,47.02,Thompson Ltd,Unknown,Singapore,True,MasterCard,SGD,False,2024-05,34.79,False
TXN013767,1262,2023-12-31,6.38,Bridges-Burke,Travel,Taiwan,True,AmEx,TWD,False,2023-12,0.2,False
TXN013768,2154,2024-01-20,131.76,"Potter, Simon and Perez",Entertainment,Singapore,False,Visa,SGD,False,2024-01,97.5,False
TXN013769,2262,2024-04-17,313.13,Webb Inc,Dining,Taiwan,False,MasterCard,TWD,False,2024-04,10.02,False
TXN013770,1340,2024-01-03,135.15,Peterson-Bowers,Clothing,India,False,AmEx,INR,False,2024-01,1.62,False
TXN013771,1153,2023-12-11,44.39,Brown-Hill,Utilities,Singapore,False,AmEx,SGD,False,2023-12,32.85,False
TXN013772,2509,2023-12-12,146.27,Villa-Oneal,Health,UK,False,MasterCard,GBP,False,2023-12,190.15,True
TXN013773,1652,2023-12-09,24.28,Garcia-Bond,Groceries,Germany,False,MasterCard,EUR,False,2023-12,26.71,False
TXN013774,1500,2024-03-16,97.95,Horton-Mckinney,Travel,Vietnam,False,MasterCard,VND,False,2024-03,0.0,False
TXN013775,1235,2024-03-08,41.73,Edwards and Sons,Electronics,India,False,AmEx,INR,False,2024-03,0.5,False
TXN013776,2298,2023-12-10,104.37,Poole-Anderson,Electronics,Vietnam,True,MasterCard,VND,False,2023-12,0.0,False
TXN013777,1090,2024-04-12,192.71,Phillips-Williams,Unknown,Vietnam,False,AmEx,VND,False,2024-04,0.01,False
TXN013778,1583,2024-04-15,42.69,Clark Group,Utilities,Japan,False,MasterCard,JPY,False,2024-04,0.3,False
TXN013779,1581,2024-05-15,27.7,Tucker-Armstrong,Groceries,Taiwan,False,AmEx,TWD,False,2024-05,0.89,False
TXN013780,2714,2023-12-03,41.39,Tucker-Keller,Dining,Germany,False,AmEx,EUR,False,2023-12,45.53,False
TXN013781,2683,2023-12-04,0.46,Rivers-Burns,Health,India,False,AmEx,INR,False,2023-12,0.01,False
TXN013782,1019,2024-01-19,47.27,Gordon PLC,Dining,USA,False,Visa,USD,False,2024-01,47.27,False
TXN013783,2966,2024-04-14,128.88,Wright and Sons,Entertainment,Japan,False,AmEx,JPY,False,2024-04,0.9,False
TXN013784,2104,2024-02-29,124.7,"Fox, Gonzalez and Melton",Travel,Vietnam,False,MasterCard,VND,False,2024-02,0.01,False
TXN013785,1002,2024-05-11,39.41,"Lawson, Boyd and Weber",Health,India,False,Visa,INR,False,2024-05,0.47,False
TXN013786,1670,2024-05-05,12.19,"Moss, Mitchell and Johnson",Electronics,Vietnam,True,Visa,VND,False,2024-05,0.0,False
TXN013787,1304,2023-12-21,47.26,Cannon PLC,Electronics,Taiwan,False,MasterCard,TWD,False,2023-12,1.51,False
TXN013788,2932,2024-01-02,90.17,Powers-Ellis,Health,UK,False,MasterCard,GBP,False,2024-01,117.22,False
TXN013789,2195,2023-12-03,56.08,"Lopez, Young and Gonzalez",Travel,India,False,AmEx,INR,False,2023-12,0.67,False
TXN013790,1539,2024-02-02,148.28,"Harmon, Smith and Logan",Dining,India,False,MasterCard,INR,False,2024-02,1.78,False
TXN013791,1988,2023-12-18,15.06,"Mckenzie, Delgado and Robinson",Health,USA,False,MasterCard,USD,False,2023-12,15.06,False
TXN013793,1690,2024-05-04,45.87,"Harper, Fowler and Garza",Groceries,USA,True,MasterCard,USD,False,2024-05,45.87,False
TXN013794,2430,2024-01-30,143.88,Cummings-Martin,Utilities,USA,False,AmEx,USD,False,2024-01,143.88,False
TXN013795,2542,2024-01-02,9.77,"Russo, Owen and Zamora",Unknown,Taiwan,False,MasterCard,TWD,False,2024-01,0.31,False
TXN013796,1056,2024-01-08,107.04,Rodriguez PLC,Travel,Germany,False,Visa,EUR,False,2024-01,117.74,False
TXN013797,2486,2024-05-22,23.61,Miranda and Sons,Travel,UK,False,MasterCard,GBP,False,2024-05,30.69,False
TXN013799,1689,2024-01-26,13.37,Perry Ltd,Utilities,India,True,Visa,INR,False,2024-01,0.16,False
TXN013800,2093,2024-01-22,75.68,Keith-White,Electronics,Taiwan,False,Visa,TWD,False,2024-01,2.42,False
TXN013801,2533,2024-04-18,86.42,Graham Group,Travel,Singapore,False,AmEx,SGD,False,2024-04,63.95,False
TXN013802,2413,2023-12-09,18.76,Jenkins-Cunningham,Clothing,Germany,False,MasterCard,EUR,False,2023-12,20.64,False
TXN013803,2756,2024-04-30,5.57,Mason Inc,Electronics,Germany,False,AmEx,EUR,False,2024-04,6.13,False
TXN013804,1967,2024-01-15,222.46,Miller Group,Entertainment,Germany,False,MasterCard,EUR,False,2024-01,244.71,True
